Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
تکفیرها	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تکرارشان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
تکذیبش	4	0.2694	4	0.0011	3	0.2449	3	0.0003	2	0.1325	2	0.0007
توپولوژی	4	0.2694	3	0.0008	5	0.4082	3	0.0003	1	0.0662	1	0.0003
توپشان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
تولیدشده	4	0.2694	4	0.0011	1	0.0816	1	0.0001	5	0.3312	5	0.0016
تولیداتشان	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
تولیداتش	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
تولدمان	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
توقیفی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	7	0.4637	6	0.0020
توضیحاتش	4	0.2694	4	0.0011	10	0.8163	10	0.0011	1	0.0662	1	0.0003
تورها	4	0.2694	4	0.0011	6	0.4898	6	0.0006	6	0.3975	6	0.0020
توحشی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
توجهشان	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
توانمندترین	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
توانمندتر	4	0.2694	4	0.0011	3	0.2449	3	0.0003	8	0.5299	8	0.0026
تواناییهایش	4	0.2694	3	0.0008	0	0	0	0	1	0.0662	1	0.0003
تواناترین	4	0.2694	4	0.0011	1	0.0816	1	0.0001	2	0.1325	2	0.0007
توالتی	4	0.2694	4	0.0011	7	0.5714	7	0.0007	1	0.0662	1	0.0003
تهییجی	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تنگستن	4	0.2694	3	0.0008	3	0.2449	3	0.0003	1	0.0662	1	0.0003
تنومندتر	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تنزلی	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
تندبادی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تمثیلات	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تلقیح	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تلفنشان	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تلفنخانه	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
تلاشتان	4	0.2694	4	0.0011	4	0.3265	4	0.0004	2	0.1325	2	0.0007
تقطیر	4	0.2694	4	0.0011	4	0.3265	4	0.0004	7	0.4637	5	0.0016
تقریرات	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تقدیمم	4	0.2694	4	0.0011	6	0.4898	6	0.0006	0	0	0	0
تقدیمشان	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
تفکراتشان	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تفرجگاه	4	0.2694	4	0.0011	0	0	0	0	12	0.7949	12	0.0039
تغییرهایی	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تغییرها	4	0.2694	4	0.0011	1	0.0816	1	0.0001	3	0.1987	3	0.0010
تعیینی	4	0.2694	4	0.0011	0	0	0	0	6	0.3975	6	0.0020
تعمیری	4	0.2694	4	0.0011	1	0.0816	1	0.0001	2	0.1325	2	0.0007
تعمیراتی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	5	0.3312	4	0.0013
تعمیدی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تعزیرش	4	0.2694	2	0.0005	0	0	0	0	0	0	0	0
تعزیت	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
تعریفت	4	0.2694	4	0.0011	3	0.2449	3	0.0003	1	0.0662	1	0.0003
تطابقی	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
تصوراتش	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
تصرفات	4	0.2694	4	0.0011	0	0	0	0	8	0.5299	6	0.0020
تشکیلاتش	4	0.2694	4	0.0011	4	0.3265	4	0.0004	0	0	0	0
تشکرش	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
تشویشی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
تشنۀ	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تشخیصم	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تشخصی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	3	0.1987	3	0.0010
تشتک	4	0.2694	3	0.0008	6	0.4898	6	0.0006	1	0.0662	1	0.0003
تشبیهات	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تسامحی	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تزویج	4	0.2694	3	0.0008	1	0.0816	1	0.0001	1	0.0662	1	0.0003
تزاحم	4	0.2694	4	0.0011	1	0.0816	1	0.0001	8	0.5299	6	0.0020
ترویجش	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
ترورهایی	4	0.2694	4	0.0011	0	0	0	0	6	0.3975	6	0.0020
ترورش	4	0.2694	4	0.0011	16	1.3061	16	0.0017	6	0.3975	6	0.0020
ترمان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
ترقیب	4	0.2694	4	0.0011	4	0.3265	4	0.0004	1	0.0662	1	0.0003
ترسانم	4	0.2694	4	0.0011	9	0.7347	8	0.0009	0	0	0	0
ترجمانی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
تراویدن	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تراوید	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
ترانۀ	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
ترانک	4	0.2694	3	0.0008	1	0.0816	1	0.0001	1	0.0662	1	0.0003
ترانزیتی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	7	0.4637	6	0.0020
ترابایت	4	0.2694	4	0.0011	46	3.7551	41	0.0044	3	0.1987	3	0.0010
تدوینی	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
تدوینگر	4	0.2694	4	0.0011	2	0.1633	2	0.0002	3	0.1987	3	0.0010
تداومش	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تداول	4	0.2694	4	0.0011	1	0.0816	1	0.0001	5	0.3312	5	0.0016
تخیلاتش	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تخممان	4	0.2694	3	0.0008	9	0.7347	8	0.0009	0	0	0	0
تخمت	4	0.2694	4	0.0011	105	8.5713	94	0.0100	0	0	0	0
تحویلی	4	0.2694	4	0.0011	7	0.5714	7	0.0007	8	0.5299	8	0.0026
تحویلشان	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
تحویلدار	4	0.2694	4	0.0011	1	0.0816	1	0.0001	3	0.1987	2	0.0007
تحویلتان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
تحملشان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
تحلیلشان	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
تحصیلاتی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	8	0.5299	8	0.0026
تحصیلاتشان	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تحریکی	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
تحریرم	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
تحریرش	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
تبعیضها	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تبعیدش	4	0.2694	4	0.0011	5	0.4082	5	0.0005	1	0.0662	1	0.0003
تبعی	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
تبارش	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تبادلی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
تایلندیها	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تاکیدها	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
تان-سفر	4	0.2694	2	0.0005	0	0	0	0	0	0	0	0
تالم	4	0.2694	4	0.0011	0	0	0	0	4	0.2650	4	0.0013
تافی	4	0.2694	4	0.0011	17	1.3877	16	0.0017	0	0	0	0
تاریکتر	4	0.2694	4	0.0011	2	0.1633	2	0.0002	1	0.0662	1	0.0003
تاتری	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
تابوتش	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
تابلوهایش	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
تئوری-محوری	4	0.2694	2	0.0005	0	0	0	0	0	0	0	0
بیکی	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بیوشیمیایی	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بیوشیمی	4	0.2694	4	0.0011	16	1.3061	16	0.0017	4	0.2650	4	0.0013
بیماریشان	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بیمارستانم	4	0.2694	4	0.0011	12	0.9796	12	0.0013	0	0	0	0
بیع	4	0.2694	4	0.0011	2	0.1633	2	0.0002	22	1.4573	20	0.0065
بیرونت	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بیرقی	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
بیدارتر	4	0.2694	4	0.0011	5	0.4082	5	0.0005	0	0	0	0
بیدادش	4	0.2694	4	0.0011	2	0.1633	2	0.0002	1	0.0662	1	0.0003
بیحس	4	0.2694	4	0.0011	5	0.4082	5	0.0005	0	0	0	0
بیادداشته	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بۆ	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بگنجند	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
بگزینم	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بگزارند	4	0.2694	4	0.0011	0	0	0	0	4	0.2650	4	0.0013
بگزارم	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بگذران	4	0.2694	4	0.0011	9	0.7347	9	0.0010	1	0.0662	1	0.0003
بکاهید	4	0.2694	4	0.0011	14	1.1428	14	0.0015	2	0.1325	2	0.0007
بکاهم	4	0.2694	4	0.0011	5	0.4082	5	0.0005	0	0	0	0
بچپانند	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بچشیم	4	0.2694	4	0.0011	4	0.3265	4	0.0004	2	0.1325	2	0.0007
بچشید	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بچسبانیم	4	0.2694	4	0.0011	0	0	0	0	4	0.2650	4	0.0013
بپیچید	4	0.2694	4	0.0011	6	0.4898	6	0.0006	3	0.1987	3	0.0010
بپیوندی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بپیوند	4	0.2694	4	0.0011	4	0.3265	4	0.0004	2	0.1325	2	0.0007
بپندارم	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بپندار	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بپراکند	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بویید	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بوید	4	0.2694	4	0.0011	2	0.1633	2	0.0002	2	0.1325	2	0.0007
بومش	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بوقش	4	0.2694	4	0.0011	8	0.6531	8	0.0009	1	0.0662	1	0.0003
بوسیدند	4	0.2694	4	0.0011	1	0.0816	1	0.0001	5	0.3312	5	0.0016
بوا	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بهشهر	4	0.2694	4	0.0011	6	0.4898	6	0.0006	50	3.3121	38	0.0124
بهشتش	4	0.2694	4	0.0011	3	0.2449	3	0.0003	1	0.0662	1	0.0003
بهرش	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بهترشدن	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بهایم	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بهانهٔ	4	0.2694	4	0.0011	2	0.1633	2	0.0002	3	0.1987	3	0.0010
بنیانگزاری	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بنگاریم	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بنماییم	4	0.2694	4	0.0011	9	0.7347	9	0.0010	1	0.0662	1	0.0003
بنمایی	4	0.2694	4	0.0011	3	0.2449	3	0.0003	1	0.0662	1	0.0003
بندۀ	4	0.2694	4	0.0011	5	0.4082	5	0.0005	2	0.1325	2	0.0007
بندشان	4	0.2694	4	0.0011	0	0	0	0	4	0.2650	4	0.0013
بنالید	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بنالند	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بمورد	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بمثل	4	0.2694	4	0.0011	3	0.2449	3	0.0003	2	0.1325	2	0.0007
بلوچستانی	4	0.2694	4	0.0011	3	0.2449	3	0.0003	2	0.1325	2	0.0007
بلوطی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	2	0.1325	2	0.0007
بلوزم	4	0.2694	4	0.0011	4	0.3265	4	0.0004	0	0	0	0
بلورینی	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بلورینش	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بلوایی	4	0.2694	4	0.0011	2	0.1633	2	0.0002	1	0.0662	1	0.0003
بلغزند	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بلغارها	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بلرزی	4	0.2694	4	0.0011	4	0.3265	4	0.0004	0	0	0	0
بلرزند	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بلایایی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بلاخص	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بقبولانیم	4	0.2694	3	0.0008	1	0.0816	1	0.0001	1	0.0662	1	0.0003
بغضها	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
بعضیهایشان	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
بعدازظهری	4	0.2694	4	0.0011	10	0.8163	10	0.0011	0	0	0	0
بطلبم	4	0.2694	4	0.0011	9	0.7347	9	0.0010	2	0.1325	2	0.0007
بشمرید	4	0.2694	4	0.0011	3	0.2449	3	0.0003	1	0.0662	1	0.0003
بشمرد	4	0.2694	4	0.0011	1	0.0816	1	0.0001	3	0.1987	3	0.0010
بشقابم	4	0.2694	3	0.0008	5	0.4082	5	0.0005	0	0	0	0
بشره	4	0.2694	4	0.0011	34	2.7755	33	0.0035	2	0.1325	2	0.0007
بشردوست	4	0.2694	4	0.0011	1	0.0816	1	0.0001	5	0.3312	5	0.0016
بشتابی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بشتابم	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بسنج	4	0.2694	3	0.0008	2	0.1633	2	0.0002	0	0	0	0
بسمان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بسراییم	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بسرایند	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بستگانمان	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
بستهٔ	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
بسترها	4	0.2694	4	0.0011	0	0	0	0	14	0.9274	12	0.0039
بستاید	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بسایند	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بساطمان	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بزرگسالانی	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بزرگترهایی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بزدایم	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بریدیم	4	0.2694	4	0.0011	8	0.6531	7	0.0007	0	0	0	0
برگیرم	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
برگشتنش	4	0.2694	4	0.0011	9	0.7347	9	0.0010	0	0	0	0
برگزارشده	4	0.2694	4	0.0011	2	0.1633	2	0.0002	13	0.8611	13	0.0042
برکش	4	0.2694	4	0.0011	5	0.4082	5	0.0005	0	0	0	0
برچیدند	4	0.2694	4	0.0011	0	0	0	0	6	0.3975	6	0.0020
برچسبها	4	0.2694	4	0.0011	1	0.0816	1	0.0001	2	0.1325	2	0.0007
برونشیت	4	0.2694	3	0.0008	1	0.0816	1	0.0001	2	0.1325	2	0.0007
برنامه-های	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
برلیان	4	0.2694	4	0.0011	5	0.4082	4	0.0004	4	0.2650	3	0.0010
برزنت	4	0.2694	4	0.0011	2	0.1633	2	0.0002	2	0.1325	2	0.0007
بردنشان	4	0.2694	4	0.0011	0	0	0	0	4	0.2650	4	0.0013
بردمان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
برداشتید	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
برداشتمان	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
برداشتشان	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
برداشتش	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
برخوردمان	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
برخاستی	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
برتابد	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
براینی	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
برانگیزش	4	0.2694	4	0.0011	2	0.1633	2	0.0002	2	0.1325	2	0.0007
برانداختند	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
براست	4	0.2694	4	0.0011	4	0.3265	4	0.0004	4	0.2650	4	0.0013
برآیید	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
برآوریم	4	0.2694	4	0.0011	2	0.1633	2	0.0002	3	0.1987	3	0.0010
برآورم	4	0.2694	4	0.0011	3	0.2449	3	0.0003	1	0.0662	1	0.0003
برآوردم	4	0.2694	4	0.0011	3	0.2449	3	0.0003	1	0.0662	1	0.0003
بدوز	4	0.2694	4	0.0011	11	0.8979	10	0.0011	1	0.0662	1	0.0003
بدقیافه	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بدقلق	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
بدشکل	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بدرقۀ	4	0.2694	3	0.0008	0	0	0	0	1	0.0662	1	0.0003
بدردنخور	4	0.2694	4	0.0011	4	0.3265	4	0.0004	0	0	0	0
بدرخش	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بدخلق	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بداقبال	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
بخوابانیم	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بخط	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بخشکانیم	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بختمان	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بخارش	4	0.2694	4	0.0011	8	0.6531	8	0.0009	0	0	0	0
بحثمان	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
بتراشیم	4	0.2694	4	0.0011	6	0.4898	6	0.0006	1	0.0662	1	0.0003
بتازید	4	0.2694	4	0.0011	2	0.1633	2	0.0002	1	0.0662	1	0.0003
بتاز	4	0.2694	4	0.0011	1	0.0816	1	0.0001	2	0.1325	2	0.0007
ببخشایند	4	0.2694	4	0.0011	2	0.1633	2	0.0002	1	0.0662	1	0.0003
ببافیم	4	0.2694	4	0.0011	8	0.6531	8	0.0009	0	0	0	0
بایتی	4	0.2694	4	0.0011	12	0.9796	12	0.0013	1	0.0662	1	0.0003
باوفا	4	0.2694	4	0.0011	19	1.5510	19	0.0020	2	0.1325	2	0.0007
باورهایت	4	0.2694	4	0.0011	5	0.4082	5	0.0005	0	0	0	0
بامت	4	0.2694	4	0.0011	2	0.1633	2	0.0002	0	0	0	0
بالینت	4	0.2694	3	0.0008	1	0.0816	1	0.0001	0	0	0	0
بالیستیک	4	0.2694	4	0.0011	0	0	0	0	5	0.3312	5	0.0016
بالکنی	4	0.2694	4	0.0011	3	0.2449	2	0.0002	2	0.1325	2	0.0007
بالهایی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بالهایشان	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بالشها	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بالانسی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بافید	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
باعظمت	4	0.2694	4	0.0011	3	0.2449	3	0.0003	3	0.1987	3	0.0010
باعجله	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
باسوادها	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
باسرعت	4	0.2694	4	0.0011	10	0.8163	10	0.0011	2	0.1325	2	0.0007
بازیشان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
بازیافتی	4	0.2694	4	0.0011	6	0.4898	5	0.0005	4	0.2650	3	0.0010
بازگفته	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
بازگفتن	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بازگشتید	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بازگرداندنش	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
بازداشتمان	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
بازداری	4	0.2694	4	0.0011	1	0.0816	1	0.0001	3	0.1987	3	0.0010
بازجوییها	4	0.2694	4	0.0011	0	0	0	0	4	0.2650	4	0.0013
بازجوییم	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بازارهایی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	9	0.5962	9	0.0029
باریم	4	0.2694	4	0.0011	5	0.4082	5	0.0005	0	0	0	0
بارزتر	4	0.2694	4	0.0011	0	0	0	0	7	0.4637	7	0.0023
باردارم	4	0.2694	4	0.0011	7	0.5714	7	0.0007	0	0	0	0
بارتان	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
بارآوردن	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
بادپا	4	0.2694	4	0.0011	3	0.2449	3	0.0003	2	0.1325	2	0.0007
بابش	4	0.2694	4	0.0011	5	0.4082	5	0.0005	0	0	0	0
باادب	4	0.2694	4	0.0011	10	0.8163	10	0.0011	3	0.1987	3	0.0010
اﻭ	4	0.2694	3	0.0008	0	0	0	0	0	0	0	0
ایوانی	4	0.2694	4	0.0011	5	0.4082	5	0.0005	4	0.2650	4	0.0013
اینچه	4	0.2694	3	0.0008	14	1.1428	13	0.0014	2	0.1325	1	0.0003
اینحالت	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
ایلها	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
ایلاتی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
ایزو	4	0.2694	4	0.0011	26	2.1224	26	0.0028	15	0.9936	13	0.0042
ایرانی-اسلامی	4	0.2694	4	0.0011	2	0.1633	2	0.0002	4	0.2650	2	0.0007
ایرانی-آمریکایی	4	0.2694	4	0.0011	0	0	0	0	6	0.3975	6	0.0020
ایرانش	4	0.2694	4	0.0011	4	0.3265	4	0.0004	0	0	0	0
ایرانا	4	0.2694	3	0.0008	2	0.1633	2	0.0002	1	0.0662	1	0.0003
ایدۀ	4	0.2694	4	0.0011	3	0.2449	3	0.0003	2	0.1325	2	0.0007
اکسیری	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
اونس	4	0.2694	4	0.0011	17	1.3877	16	0.0017	56	3.7096	47	0.0153
اولیایی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	33	2.1860	31	0.0101
اوقاتم	4	0.2694	4	0.0011	14	1.1428	14	0.0015	1	0.0662	1	0.0003
اوقاتشان	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
اورنگی	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
اهمالی	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
اهدافمان	4	0.2694	4	0.0011	0	0	0	0	19	1.2586	19	0.0062
اهدافم	4	0.2694	4	0.0011	18	1.4694	18	0.0019	9	0.5962	9	0.0029
انگیزیم	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
انگیزه-های	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
انگاشتیم	4	0.2694	4	0.0011	6	0.4898	6	0.0006	0	0	0	0
انگاشتم	4	0.2694	4	0.0011	3	0.2449	3	0.0003	2	0.1325	2	0.0007
انگاریم	4	0.2694	4	0.0011	2	0.1633	1	0.0001	1	0.0662	1	0.0003
انقلابیونی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	2	0.1325	2	0.0007
انقضا	4	0.2694	4	0.0011	38	3.1020	38	0.0040	3	0.1987	3	0.0010
انعکاسش	4	0.2694	4	0.0011	0	0	0	0	3	0.1987	3	0.0010
انشایشان	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
انسی	4	0.2694	4	0.0011	7	0.5714	7	0.0007	2	0.1325	2	0.0007
انسدادی	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
انسجامی	4	0.2694	4	0.0011	0	0	0	0	5	0.3312	5	0.0016
انسانت	4	0.2694	4	0.0011	0	0	0	0	0	0	0	0
انزوایی	4	0.2694	4	0.0011	1	0.0816	1	0.0001	2	0.1325	2	0.0007
انزجاری	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
انزجارم	4	0.2694	4	0.0011	3	0.2449	3	0.0003	0	0	0	0
اندکم	4	0.2694	4	0.0011	1	0.0816	1	0.0001	0	0	0	0
اندرزی	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
انحصارها	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
انتقامش	4	0.2694	4	0.0011	1	0.0816	1	0.0001	1	0.0662	1	0.0003
انتقادش	4	0.2694	4	0.0011	3	0.2449	3	0.0003	7	0.4637	7	0.0023
انتقاداتش	4	0.2694	4	0.0011	1	0.0816	1	0.0001	15	0.9936	15	0.0049
انترنی	4	0.2694	4	0.0011	0	0	0	0	1	0.0662	1	0.0003
انبوهش	4	0.2694	4	0.0011	0	0	0	0	2	0.1325	2	0.0007
