Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
scốt-lan	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
scla-rơ-xki	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
scholars-by	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sayn-wittgenstein	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
savoir-être	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sausage-shaped	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sau-từ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sau-stalin	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sau-nd	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sau-chồng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sao-với	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sao-hoả-chỉ-đạo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sao-bây	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sant-peterburgh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sant-aman	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sanh-môn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sang-trọng-hùng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
san-định	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
san-hô	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
san-galenski	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
san-clu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
san-chez	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saku-chan	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saki-sempai	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sais-je	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sainte-marie	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-saëns	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-raphael	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-pierre	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
saint-louis	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-just	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-giniez	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-gelais	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-boniface	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-antoine	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saint-adresse	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
saikan-j	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sai-sử	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sai-gòn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sado-masochism	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sad-ending	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sacré-coeur	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-đéc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-đà	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-ya	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-tanh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-ra-nai	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-lat	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-la	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
sa-chan	1	0.0611	1	0.0002	1	0.0823	1	0.0001	0	0	0	0
rừng-ngơ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rứt-ngầu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rợt	1	0.0611	1	0.0002	1	0.0823	1	0.0001	0	0	0	0
rộn-rịp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rộn-rã	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rộ-rộ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rồng-phượng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rồi-thân	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rồi-ta	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rồi-quay	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rồi-ký	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rối-loạn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rốc-két	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
rọm	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rễ-phơi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rễ-cho	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rếch	1	0.0611	1	0.0002	3	0.2468	2	0.0002	0	0	0	0
rằng-thì-là	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rắc-rối	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rập-israel	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rầu-rầu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rầm-rầm	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rất-đáng-để-xem	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rất-tuyệt-vời	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rất-rất-quan-trọng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rất-mạnh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rạng-rỡ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rười-rượi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rưa	1	0.0611	1	0.0002	10	0.8227	10	0.0012	0	0	0	0
rơtê-cú	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
răng-khểnh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rôn-roi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rô-ồi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rô-ti	1	0.0611	1	0.0002	1	0.0823	1	0.0001	0	0	0	0
rô-nan-đô	1	0.0611	1	0.0002	0	0	0	0	2	0.1139	2	0.0007
rô-nan-đi-nhô	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rô-măn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rô-lăng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rô-dơ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rô-bi-nê	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
róc-rách	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rích-te	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rì-rào-lá-trút	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rèo	1	0.0611	1	0.0002	0	0	0	0	2	0.1139	1	0.0004
rão	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
râm-rê	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rách-đau	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ràn-rụa	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ryeowookie-yêu-dấu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ryeowook-ah	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ryan-binh-nhì	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rut-xô	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
runner-up	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
run-rẩy	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ru-bi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rom-com	1	0.0611	1	0.0002	1	0.0823	1	0.0001	0	0	0	0
roll-roye	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
role-playing	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
roi-tơ	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
riêng-mà	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
riu-ríu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
risshò-kỏsei	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rise-fall	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
right-of-way	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
right-click	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rich-streitmatter-trần	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ri-vô-gô	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
result-oriented	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
reste-t-il	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
resin-dcp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rendez-vous	1	0.0611	1	0.0002	0	0	0	0	2	0.1139	2	0.0007
rejection-then-retreat	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
regime-centred	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
redut-mv	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
red-tapism	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
real-time	1	0.0611	1	0.0002	1	0.0823	1	0.0001	1	0.0569	1	0.0004
real-life	1	0.0611	1	0.0002	1	0.0823	1	0.0001	0	0	0	0
ready-made	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
read-only	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
re-up	1	0.0611	1	0.0002	20	1.6454	20	0.0024	0	0	0	0
re-timing	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
re-scheduling	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
re-new	1	0.0611	1	0.0002	1	0.0823	1	0.0001	0	0	0	0
re-inforce	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
re-enter	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
re-education	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
re-edit	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
rdw-cv	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ranh-nha	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ranh-giới	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ram-ráp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ra-đi-bằng-thuyền	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ra-vẻ-dửng-dưng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ra-nơi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ra-nd	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ra-lệnh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ra-ghi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
qđ-btc	1	0.0611	1	0.0002	0	0	0	0	3	0.1708	3	0.0011
qđ-bhxh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quỷ-thần	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quỷ-người	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-đô	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-việt	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-tổ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-tính	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-lộ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-lào	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-khánh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-hồ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-dân-đảng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quốc-dân	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quỉ-sứ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quều	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quế-sơn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quặm	1	0.0611	1	0.0002	3	0.2468	2	0.0002	3	0.1708	3	0.0011
quắt-queo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quật-khởi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quận-trưởng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quần-áo-và	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quần-chúng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quảng-ðông	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quản-lí	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quả-vì	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quả-tú	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quả-quyết-thù-hằn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quạnh-quẽ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quăng-bánh-lên-trời-xanh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quăn-đoàn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quý-xì-tộc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quý-tộc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quí-vị	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quí-sì-tộc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quê-về	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quê-hương-mình-xa-lạ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quê-em	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quén	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
québec-canada	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quây-rốt	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-thần	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-phục	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-ngũ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-khu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-dụng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-dân-cán-chính	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-dân	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-cán-chính	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-chánh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quân-bộ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quáu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quáo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quán-văn-hóa	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quán-thế	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quán-nước-chè-mùa-đông	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quá-thể-đáng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quá-khứ-người	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quá-ai	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quàu	1	0.0611	1	0.0002	1	0.0823	1	0.0001	0	0	0	0
quyền-tiền-tình	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quyền-lợi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quyền-cũng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quyền-có	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quyết-tâm	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quyết-liệt	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quen-thuộc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quemoy-matsu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quảng-ngãi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quảng-nam	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quau	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quatre-vingt-sept	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-đãng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-tuyến	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-thất	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-s	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-phướng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-minh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-khải	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quang-dũng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-yếu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-tâm	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-phục-hầu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-mà	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-lộc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-liêu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-khi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-hệ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-cướp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-công	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
quan-chức	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
qua-tuy	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
qua-ngang	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
qua-giang-sinh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
qu-quá	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
qaeda-osamabin	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pọt-ba-ga	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pạc-xỉu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pạc-hoọc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pơ-rô-lê-cun	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pơ-luya	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pônpốt-iêngxary	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pông	1	0.0611	1	0.0002	26	2.1391	22	0.0026	0	0	0	0
pôn-pốt	1	0.0611	1	0.0002	0	0	0	0	3	0.1708	2	0.0007
pô-li	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pít-tông	1	0.0611	1	0.0002	0	0	0	0	4	0.2277	2	0.0007
pích-ních	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
píc-níc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pí-người	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pê-tơ-ra-cốp-xcai-a	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pát-xê	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pát-nờ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
páp-lốp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
páp-lô	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pàng-kéo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pà-kon	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
putin-medveded	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
publications-and-projects	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
public-private	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pt-th	1	0.0611	1	0.0002	0	0	0	0	11	0.6262	10	0.0035
pseudo-mỹ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pro-communist	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
prix-henry-dunant	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pre-treatment	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pre-school	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
pre-parent	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pre-novice	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pre-neolitic-revolution	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pre-installation	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
post-fracture	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
porte-bagage	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
port-etienne	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pop-jazz	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
politico-cultural	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
policy-making	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pol-pot	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
poke-mega	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
points-coeur	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
point-and-shoot	1	0.0611	1	0.0002	0	0	0	0	1	0.0569	1	0.0004
po-t	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
po-maw	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
po-lo-to-she	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
plei-me	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
platine-irradium	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
piuy-erbo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
ping-pong	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pin-tu-lo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pierre-michel	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pickle-dưa	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pi-sông	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pi-lip	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pi-ja-ma	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pi-iếc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
pi-gia-ma	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phựa	1	0.0611	1	0.0002	2	0.1645	1	0.0001	0	0	0	0
phục-x-thiệt-đó	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phục-vụ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phục-sinh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phụ-lực	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phở-phần	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phổ-pháp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phố-đi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phố-kết	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phỏng-vấn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phắp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phắn	1	0.0611	1	0.0002	33	2.7150	32	0.0038	4	0.2277	3	0.0011
phật-giáo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phận-quyết	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phẩm-cách	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phần-tử	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phần-nd	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phấn-đấu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phấn-khởi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phấn-chấn	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phản-trắc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phản-quy	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phản-kháng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phản-dòng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phản-chứng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phản-chiếu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phải-bồi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phạm-văn-cội	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phạm-trong-quỳnh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phạm-pháp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phường-xã	1	0.0611	1	0.0002	0	0	0	0	2	0.1139	2	0.0007
phước-sĩ-mai	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phương-pháp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phương-ngại	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phương-diện	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phơi-ơ-tông	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phăng-xi	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phăng-tê-di	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phăn	1	0.0611	1	0.0002	13	1.0695	12	0.0014	0	0	0	0
phúc-âm-matthew	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phúc-yên	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phúc-thường	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phúc-kiến	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phúc-bất	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phú-âm	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phú-lâu-na	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phôn-cơ-lo	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phô-tô-shốp	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phóng-thích	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phóng-sự	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phóng-dật	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phó-ðề-đốc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phó-rìn-ap-phe	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phòng-riêng-mới-của-mình	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phòng-bị	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phím-chiến	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phê-rượu	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phép-tắc	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phéc-mơ-tuya	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phéc-mơ	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phân-tích	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phân-phát	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phân-mảnh	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phân-miệng	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
phát-ngôn-viên	1	0.0611	1	0.0002	0	0	0	0	0	0	0	0
