Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
anakuita	3	0.5608	3	0.0018	1	0.8830	1	0.0008	0	0	0	0
anakawia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
anaiweka	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
anahitajia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
anachungulia	3	0.5608	3	0.0018	2	1.7660	2	0.0016	1	0.1436	1	0.0004
anachunga	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
anachuma	3	0.5608	3	0.0018	1	0.8830	1	0.0008	2	0.2873	2	0.0009
an-am	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
amuriwa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
amuliwa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
amsha	3	0.5608	3	0.0018	14	12.3618	13	0.0105	0	0	0	0
amruhusu	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
ampiga	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
ampate	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
amlete	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
amewapenda	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ameuzwa	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
ameugua	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
ametuletea	3	0.5608	3	0.0018	1	0.8830	1	0.0008	2	0.2873	2	0.0009
ametubariki	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ametangulia	3	0.5608	3	0.0018	2	1.7660	2	0.0016	7	1.0055	7	0.0031
amesikiliza	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
amerithi	3	0.5608	3	0.0018	0	0	0	0	9	1.2928	9	0.0039
amempiga	3	0.5608	3	0.0018	1	0.8830	1	0.0008	5	0.7182	5	0.0022
amempata	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
amemjia	3	0.5608	3	0.0018	1	0.8830	1	0.0008	2	0.2873	2	0.0009
amemalizia	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
amelelewa	3	0.5608	3	0.0018	0	0	0	0	5	0.7182	5	0.0022
amekukosea	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
amejaalia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ameipokea	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
ameandikwa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ameamrisha	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ameambukizwa	3	0.5608	3	0.0018	2	1.7660	2	0.0016	10	1.4364	10	0.0044
ambiwa	3	0.5608	3	0.0018	6	5.2979	6	0.0049	1	0.1436	1	0.0004
ambatanisha	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ambari	3	0.5608	3	0.0018	0	0	0	0	8	1.1491	8	0.0035
alizoziacha	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alizima	3	0.5608	3	0.0018	0	0	0	0	6	0.8618	6	0.0026
aliyoyaeleza	3	0.5608	3	0.0018	0	0	0	0	5	0.7182	4	0.0018
aliyoyaandika	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyowaambia	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyotupa	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyotakiwa	3	0.5608	3	0.0018	1	0.8830	1	0.0008	4	0.5746	4	0.0018
aliyotaka	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyosikia	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyewaloga	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
aliyewalea	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
aliyetupa	3	0.5608	3	0.0018	0	0	0	0	5	0.7182	4	0.0018
aliyetokana	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
aliyetenda	3	0.5608	3	0.0018	0	0	0	0	7	1.0055	6	0.0026
aliyetekwa	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
aliyesomea	3	0.5608	3	0.0018	0	0	0	0	6	0.8618	6	0.0026
aliyepigiwa	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyepanga	3	0.5608	3	0.0018	1	0.8830	1	0.0008	5	0.7182	5	0.0022
aliyenipeleka	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
aliyenigusa	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
aliyemo	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyemleta	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyemfufua	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
aliyekubali	3	0.5608	3	0.0018	1	0.8830	1	0.0008	5	0.7182	5	0.0022
aliyeketi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
aliyefumaniwa	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyebahatika	3	0.5608	3	0.0018	0	0	0	0	5	0.7182	5	0.0022
aliyeasi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
aliyeamuru	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliyeajiriwa	3	0.5608	3	0.0018	0	0	0	0	10	1.4364	10	0.0044
aliyeahidiwa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
aliyeachiwa	3	0.5608	3	0.0018	1	0.8830	1	0.0008	2	0.2873	2	0.0009
aliwatangazia	3	0.5608	3	0.0018	0	0	0	0	7	1.0055	7	0.0031
aliwajua	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
aliwahutubia	3	0.5608	3	0.0018	0	0	0	0	7	1.0055	7	0.0031
aliwafuata	3	0.5608	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
aliwafanya	3	0.5608	3	0.0018	2	1.7660	2	0.0016	3	0.4309	3	0.0013
aliwaandikia	3	0.5608	3	0.0018	0	0	0	0	7	1.0055	7	0.0031
aliwaamuru	3	0.5608	3	0.0018	0	0	0	0	12	1.7237	12	0.0053
alivyowasamehe	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alivyotakiwa	3	0.5608	3	0.0018	0	0	0	0	8	1.1491	8	0.0035
alivyopenda	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alivyopanga	3	0.5608	3	0.0018	0	0	0	0	5	0.7182	5	0.0022
alivyomjalia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alivyoishi	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alivuta	3	0.5608	3	0.0018	1	0.8830	1	0.0008	3	0.4309	3	0.0013
alivuka	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliumwa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alitupenda	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
alituokoa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alitokewa	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alithubutu	3	0.5608	3	0.0018	1	0.8830	1	0.0008	6	0.8618	6	0.0026
aliteseka	3	0.5608	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
alitendalo	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
alisulubiwa	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
alisilimu	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alisamehe	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alirithi	3	0.5608	3	0.0018	0	0	0	0	7	1.0055	7	0.0031
alipunguza	3	0.5608	3	0.0018	0	0	0	0	9	1.2928	9	0.0039
alipozinduka	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alipozidi	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
alipowaona	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alipotoroka	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alipoomba	3	0.5608	3	0.0018	0	0	0	0	10	1.4364	10	0.0044
alipoleta	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
alipogeuza	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
alipoamka	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alipoahidi	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
alipaza	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alipaa	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
aliotupa	3	0.5608	3	0.0018	1	0.8830	1	0.0008	0	0	0	0
aliotuachia	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
aliotenda	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alioonyesha	3	0.5608	3	0.0018	0	0	0	0	6	0.8618	6	0.0026
aliondoa	3	0.5608	3	0.0018	0	0	0	0	6	0.8618	6	0.0026
aliokutana	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alinisaidia	3	0.5608	3	0.0018	1	0.8830	1	0.0008	3	0.4309	3	0.0013
alimwoa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alimwahidi	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alimtia	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
alimkubali	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
alimkamata	3	0.5608	3	0.0018	0	0	0	0	5	0.7182	5	0.0022
alimchukia	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	1	0.0004
alilolitenda	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alilokuja	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
aliketi	3	0.5608	3	0.0018	1	0.8830	1	0.0008	2	0.2873	2	0.0009
alikataza	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
alikaribia	3	0.5608	3	0.0018	0	0	0	0	9	1.2928	9	0.0039
alikamata	3	0.5608	3	0.0018	0	0	0	0	8	1.1491	8	0.0035
alijaribiwa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
aliigeuza	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
alihofu	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
alichoahidi	3	0.5608	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
alichanganya	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
alibatizwa	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
al-zubair	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
al-zinba	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-tuwaijri	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-tauhid	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-taqrib	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-tahawi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-tabari	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-suyuti	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-sughra	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
al-sihah	3	0.5608	1	0.0006	0	0	0	0	0	0	0	0
al-shaymaa	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
al-shawish	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-sakhaawi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-saalih	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-ru	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-radu	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-quds	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-qawiim	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
al-mustadrak	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-munaawi	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
al-mujassima	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-muarrikh	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-marri	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-maqdis	3	0.5608	1	0.0006	0	0	0	0	0	0	0	0
al-makhzumi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-maidah	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-maarufu	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
al-maajishun	3	0.5608	1	0.0006	0	0	0	0	0	0	0	0
al-laithi	3	0.5608	1	0.0006	0	0	0	0	0	0	0	0
al-kisaai	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-khawlani	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
al-khalil	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-ka	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
al-jibrin	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-jarhu	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-istiqaama	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-ismaily	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-ijmaa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-ibana	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-i	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-harraani	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
al-haraam	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-hakkaari	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-hajar	3	0.5608	1	0.0006	0	0	0	0	0	0	0	0
al-haafidh	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-haadi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-faraj	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-dha	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-basri	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-baghdadi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-azdi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-asma	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-as-wad	3	0.5608	1	0.0006	0	0	0	0	1	0.1436	1	0.0004
al-andalusi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
al-amin	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akupatie	3	0.5608	3	0.0018	2	1.7660	2	0.0016	1	0.1436	1	0.0004
akuokoe	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akufanyie	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
akopeshaye	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ako	3	0.5608	3	0.0018	534	471.5149	510	0.4126	1	0.1436	1	0.0004
akizidiwa	3	0.5608	3	0.0018	1	0.8830	1	0.0008	8	1.1491	8	0.0035
akiyaona	3	0.5608	3	0.0018	1	0.8830	1	0.0008	2	0.2873	2	0.0009
akiwauliza	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
akiwaimbia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akivutwa	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
akishtakiwa	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
akisali	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
akiota	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
akimfuata	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
akilinda	3	0.5608	3	0.0018	0	0	0	0	6	0.8618	6	0.0026
akiguswa	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
akiashiria	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
akiandamana	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
akheri	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
aketiye	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akazaliwa	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
akatupwa	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
akatuma	3	0.5608	3	0.0018	1	0.8830	1	0.0008	1	0.1436	1	0.0004
akatishia	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
akashukuru	3	0.5608	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
akasafiri	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
akapona	3	0.5608	3	0.0018	1	0.8830	1	0.0008	6	0.8618	6	0.0026
akapaza	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akaoa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akanipeleka	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
akanipatia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akanionyesha	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
akamsifu	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
akamruhusu	3	0.5608	3	0.0018	0	0	0	0	5	0.7182	5	0.0022
akampata	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
akamkimbilia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akambusu	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
akaletwa	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akakimbizwa	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
akajifungua	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
akahuzunika	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
akademia	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
ajivunie	3	0.5608	3	0.0018	0	0	0	0	3	0.4309	3	0.0013
ajikane	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ajenti	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
ajavyo	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ahutubia	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
ahusike	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
ahaa	3	0.5608	3	0.0018	34	30.0215	34	0.0275	4	0.5746	4	0.0018
afungwe	3	0.5608	3	0.0018	13	11.4788	13	0.0105	2	0.2873	2	0.0009
afanyacho	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
afaidike	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
aendaye	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
aendapo	3	0.5608	3	0.0018	0	0	0	0	2	0.2873	2	0.0009
adia	3	0.5608	3	0.0018	0	0	0	0	4	0.5746	4	0.0018
adhana	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
abishaye	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
abdul-wahid	3	0.5608	2	0.0012	0	0	0	0	0	0	0	0
abdul-rahman	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
abdul-jabbar	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
abdil-wahhab	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
abdil-rahman	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
abadi	3	0.5608	3	0.0018	0	0	0	0	0	0	0	0
abadan	3	0.5608	3	0.0018	0	0	0	0	1	0.1436	1	0.0004
zungumzeni	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
zumo	2	0.3738	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
zivunjwe	2	0.3738	2	0.0012	2	1.7660	2	0.0016	1	0.1436	1	0.0004
zitumikazo	2	0.3738	2	0.0012	0	0	0	0	4	0.5746	4	0.0018
zitekelezwe	2	0.3738	2	0.0012	0	0	0	0	6	0.8618	6	0.0026
zitakwisha	2	0.3738	2	0.0012	1	0.8830	1	0.0008	2	0.2873	2	0.0009
zisio	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
zipatikanazo	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zingatieni	2	0.3738	2	0.0012	1	0.8830	1	0.0008	7	1.0055	7	0.0031
zinga	2	0.3738	2	0.0012	0	0	0	0	4	0.5746	4	0.0018
zinazovuma	2	0.3738	2	0.0012	1	0.8830	1	0.0008	2	0.2873	2	0.0009
zinazotiliwa	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zinazotekelezwa	2	0.3738	2	0.0012	0	0	0	0	6	0.8618	6	0.0026
zinazotamkwa	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zinazopigwa	2	0.3738	2	0.0012	1	0.8830	1	0.0008	9	1.2928	9	0.0039
zinazopigana	2	0.3738	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
zinazomwezesha	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
zinaota	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zimia	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
zimekauka	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
zimba	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
zim	2	0.3738	2	0.0012	3	2.6490	3	0.0024	0	0	0	0
zilizozalishwa	2	0.3738	2	0.0012	0	0	0	0	6	0.8618	5	0.0022
zilizosukwa	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zilizosimama	2	0.3738	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
zilizokopwa	2	0.3738	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
zilizoishia	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zilizogongwa	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zilizofanana	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
zilithibitisha	2	0.3738	2	0.0012	0	0	0	0	5	0.7182	5	0.0022
zilipungua	2	0.3738	2	0.0012	0	0	0	0	4	0.5746	4	0.0018
zilio	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
zilikwisha	2	0.3738	2	0.0012	0	0	0	0	6	0.8618	6	0.0026
zilianguka	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
zila	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
zikabadilika	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zika	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
zii	2	0.3738	2	0.0012	82	72.4049	78	0.0631	0	0	0	0
zifanywazo	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
zia	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
zeituni	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
zeeka	2	0.3738	2	0.0012	3	2.6490	3	0.0024	1	0.1436	1	0.0004
zalisha	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
zahabu	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yawezaje	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yatumie	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yatokana	2	0.3738	2	0.0012	2	1.7660	2	0.0016	0	0	0	0
yatoka	2	0.3738	2	0.0012	4	3.5319	4	0.0032	3	0.4309	3	0.0013
yatatimizwa	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yatapotea	2	0.3738	2	0.0012	0	0	0	0	3	0.4309	3	0.0013
yataongezeka	2	0.3738	2	0.0012	1	0.8830	1	0.0008	8	1.1491	8	0.0035
yatangaza	2	0.3738	2	0.0012	3	2.6490	3	0.0024	0	0	0	0
yatampata	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yasiyotarajiwa	2	0.3738	2	0.0012	0	0	0	0	4	0.5746	4	0.0018
yasiyofahamika	2	0.3738	2	0.0012	0	0	0	0	5	0.7182	5	0.0022
yashughulikiwe	2	0.3738	2	0.0012	0	0	0	0	8	1.1491	8	0.0035
yasemavyo	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yasababishwayo	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yasababisha	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yapiga	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yaongezeka	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yaone	2	0.3738	2	0.0012	2	1.7660	2	0.0016	1	0.1436	1	0.0004
yaomba	2	0.3738	2	0.0012	6	5.2979	6	0.0049	2	0.2873	2	0.0009
yanipa	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yanenavyo	2	0.3738	1	0.0006	0	0	0	0	0	0	0	0
yanayowekwa	2	0.3738	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
yanayowafanya	2	0.3738	2	0.0012	0	0	0	0	9	1.2928	9	0.0039
yanayopendwa	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yanayomtokea	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yanayoficha	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yanawapata	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yanaungwa	2	0.3738	2	0.0012	0	0	0	0	3	0.4309	3	0.0013
yanapotangazwa	2	0.3738	2	0.0012	0	0	0	0	3	0.4309	3	0.0013
yanaposema	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yanapo	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yanakata	2	0.3738	2	0.0012	1	0.8830	1	0.0008	0	0	0	0
yanafikia	2	0.3738	2	0.0012	1	0.8830	1	0.0008	20	2.8728	20	0.0088
yanaeleweka	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yana-run	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yamevimba	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yametendeka	2	0.3738	2	0.0012	0	0	0	0	3	0.4309	3	0.0013
yamepambwa	2	0.3738	2	0.0012	0	0	0	0	2	0.2873	2	0.0009
yamenifika	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yaliyotukia	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
yaliyotendwa	2	0.3738	2	0.0012	0	0	0	0	1	0.1436	1	0.0004
yaliyotamkwa	2	0.3738	2	0.0012	0	0	0	0	6	0.8618	6	0.0026
yaliyopakwa	2	0.3738	2	0.0012	0	0	0	0	4	0.5746	4	0.0018
yaliyokomaa	2	0.3738	2	0.0012	1	0.8830	1	0.0008	1	0.1436	1	0.0004
yaliyoganda	2	0.3738	2	0.0012	0	0	0	0	0	0	0	0
